MOB1A,4.674027835465225
LAMTOR2,4.672832631463673
JAK1,4.672535821347338
MFSD10,4.668872376656157
MRPS9,4.66462397991167
TOMM70A,4.664299129795285
RPA2,4.663572901206562
USP39,4.662442159959965
MAGOH,4.66145046980833
MCM2,4.660028495924582
TOP2B,4.658856763985062
ALDH9A1,4.656969463873526
WDR6,4.65477439245722
NENF,4.652151620291046
SUCLG2,4.651231062370129
ATP2C1,4.650876552807095
ZNF622,4.650685179033137
CREG1,4.6506837409751425
TMEM167A,4.649899138101723
UBA3,4.647641852140655
TMEM59,4.647553131186705
MYO1B,4.647129934268931
JUN,4.640426574959233
CEBPZ,4.638644516585394
RPE,4.637295318298695
ARL4C,4.634406733982666
COA6,4.634210481636557
WASF2,4.633080123647116
TPR,4.631363416400015
GUK1,4.628048700426814
TMED7,4.627430976408605
TNPO1,4.626979769165071
MARCH7,4.6252768563285125
DARS2,4.624810526223931
MRPL44,4.62284763003468
ADAM15,4.620139131853977
FARSB,4.6184197349632
RRP9,4.616027234262333
PAIP1,4.6115764591628166
USO1,4.610323471187744
MAPKAPK2,4.609923436650021
PMF1,4.609352611422983
RER1,4.609176586691106
YARS,4.609103004080208
DDX46,4.6067925462497055
PMVK,4.5998430479683465
RNF7,4.593216566729516
EIF2D,4.590871803063441
ABCF3,4.588112170249729
TRIP12,4.586452324937032
OLA1,4.581940484053802
EIF1B,4.578821961784709
SMPD4,4.57504330092431
PSMA5,4.574980739887146
PCYOX1,4.564704339947326
TSEN15,4.564476308838765
EXOSC10,4.557885321923341
TAF13,4.557517567258667
TSNAX,4.556904120608649
MORF4L1P1,4.552619549873648
AKR1A1,4.548065068022249
YTHDF2,4.54792295015859
AIMP1,4.538798954933734
PAK2,4.528209822634259
UBE2K,4.528117086679384
WWTR1,4.527686931327424
PGRMC2,4.5251725700805245
CAD,4.521930793719439
GADD45A,4.521693893254252
TXLNA,4.506517752085133
MRPL36,4.505809328278619
UTP3,4.502379034707518
HSD17B11,4.501935644862111
ADSS,4.501849681074975
PYCR2,4.49935364256764
CTPS1,4.498327453371424
SEC31A,4.49822585151787
PDCL3,4.4966554299441635
MAP4,4.494275906617187
SLC50A1,4.492077336133906
IWS1,4.484826417820087
CSRP1,4.48144319726904
RPL39L,4.478945598792577
CDKN2AIPNL,4.474178212598204
UBE2E3,4.474091268076138
PPP1R7,4.472872169871296
GTF3C2,4.472503881839237
DVL1,4.471680003976776
SMIM15,4.469984695612885
PNO1,4.469454344461837
USF1,4.467421356222691
SLC4A1AP,4.465548149057594
CCDC12,4.4654056593407
